"bu_code","bu_naam","jaar","lbm","afw","fys","onv","soc","vrz","won"
"BU04370006","Verspreide huizen in de Rondehoeppolder",2014,4.24528656640868,0.143021715264996,-0.0502214417674649,0.0844707658882882,0.121559504373619,-0.119248384747851,0.106461271518404
"BU04370006","Verspreide huizen in de Rondehoeppolder",2016,4.27416423300343,0.171899381859746,NA,NA,NA,NA,NA
"BU04370006","Verspreide huizen in de Rondehoeppolder",2018,4.28290014544709,0.180635294303409,-0.0245976358185909,0.103913216376108,0.116165344730936,-0.121665930677515,0.10682029969247
"BU04370006","Verspreide huizen in de Rondehoeppolder",2020,4.27131582463832,0.169050973494631,-0.0385901569907358,0.105713644786527,0.108917869908614,-0.11720443695176,0.110214052741985
"BU04370006","Verspreide huizen in de Rondehoeppolder",2022,4.2409890719158,0.138724220772115,-0.0563219703746294,0.103871928221778,0.0960516608598913,-0.118900455094398,0.114023057159474
"BU04370006","Verspreide huizen in de Rondehoeppolder",2024,4.27228958746698,0.170024736323295,-0.0470413298734806,0.109218947990135,0.110103319733105,-0.120794698312815,0.11853849678635
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2002,4.43637809294843,0.334113241804741,NA,NA,NA,NA,NA
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2008,4.56198668281243,0.459721831668741,NA,NA,NA,NA,NA
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2012,4.44433090681788,0.342066055674193,NA,NA,NA,NA,NA
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2014,4.39770351139986,0.295438660256176,-0.0165869647189806,0.110835672139228,0.0728714822582288,0.00392698148459229,0.124391489093107
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2016,4.43636685342448,0.334102002280791,NA,NA,NA,NA,NA
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2018,4.45117553548195,0.348910684338268,-0.00922735677148393,0.122607205328438,0.0945713532490505,0.00413017511193485,0.136829307420327
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2020,4.44682321335086,0.344558362207175,-0.00868602636717385,0.0984994157687176,0.11228221625322,0.0046138784931628,0.137848878059248
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2022,4.44350453362319,0.341239682479506,-0.0184262894603549,0.115961383485914,0.106932587591801,0.00223210561513741,0.134539895247009
"BU04370007","Verspr.h. in de Duivendrechtsche polder",2024,4.45535692060087,0.353092069457186,-0.0163730817087862,0.125800953839672,0.0976690242105084,-0.00127208660693334,0.147267259722725
"BU04370008","Verspr.h. in de Bullewijker polder",2002,4.28792913645589,0.185664285312207,NA,NA,NA,NA,NA
"BU04370008","Verspr.h. in de Bullewijker polder",2008,4.37305259172901,0.270787740585325,NA,NA,NA,NA,NA
"BU04370008","Verspr.h. in de Bullewijker polder",2012,4.33801594732219,0.235751096178508,NA,NA,NA,NA,NA
"BU04370008","Verspr.h. in de Bullewijker polder",2014,4.30967604870543,0.207411197561745,-0.0927781628235568,0.125680021638402,0.0920146253999403,-0.0125415243105402,0.0950362376574992
